left_elbow_angle,right_elbow_angle,torso_angle,label,source
166.0990343486658,156.58091462584875,10.408255747747932,latpulldown_down,lat_pulldown
165.44772896050063,156.3768382586331,10.37741448129266,latpulldown_down,lat_pulldown
165.17636866187996,155.95701260629562,10.356272555808232,latpulldown_down,lat_pulldown
165.15952081986313,155.9799429481928,10.28173299133543,latpulldown_down,lat_pulldown
165.47324071089096,156.01331451321488,10.251489229172968,latpulldown_down,lat_pulldown
165.03752962352428,155.76053520434806,10.352893662199628,latpulldown_down,lat_pulldown
164.47011752981533,154.24223191029571,10.375076100610848,latpulldown_down,lat_pulldown
163.64836467863512,153.27724584336232,10.325516866696416,latpulldown_down,lat_pulldown
163.17298533243735,152.4513024006011,10.300307650895,latpulldown_down,lat_pulldown
162.33869500428528,152.40137956922285,10.263734029567134,latpulldown_down,lat_pulldown
161.9490843775571,152.2967222345465,10.103570284735875,latpulldown_down,lat_pulldown
161.34543096580052,151.36499207416753,10.083344125953458,latpulldown_down,lat_pulldown
160.63549600574794,149.6892016154049,10.02485240742543,latpulldown_down,lat_pulldown
160.0058706581336,149.17294785766558,10.06931984545002,latpulldown_down,lat_pulldown
158.8997643260576,145.69643103247978,10.135242830924398,latpulldown_down,lat_pulldown
156.56135852144223,144.35108511455823,10.304556990723269,latpulldown_down,lat_pulldown
150.51286005697278,148.67492327734092,12.392255543522436,latpulldown_down,lat_pulldown
151.99597911961834,149.28588177864532,12.321470007029696,latpulldown_down,lat_pulldown
154.87134285887177,154.9837661214281,12.221395937356103,latpulldown_down,lat_pulldown
157.1400167253388,157.3448283221199,12.212040424251969,latpulldown_down,lat_pulldown
157.15670208643095,157.22775681437514,12.153177746496318,latpulldown_down,lat_pulldown
158.63837891926642,157.97718171892623,12.125525164084891,latpulldown_down,lat_pulldown
158.7373264327302,159.4944015824986,12.098032956014825,latpulldown_down,lat_pulldown
157.17891986603996,161.99606857218984,11.939351302143756,latpulldown_down,lat_pulldown
158.31001904352783,162.26785160930007,11.669746146484467,latpulldown_down,lat_pulldown
158.01408457566262,162.5415779808622,11.589682106999762,latpulldown_down,lat_pulldown
157.2423979395855,165.49272261498766,11.59617632708322,latpulldown_down,lat_pulldown
155.5835459972631,165.5681521248653,11.528864033434424,latpulldown_down,lat_pulldown
155.6771771286945,166.76059333071848,11.343215367129522,latpulldown_down,lat_pulldown
159.16113178090208,167.97194572370083,11.194921177904387,latpulldown_down,lat_pulldown
160.15454101164573,169.18492115886505,11.154159687821902,latpulldown_down,lat_pulldown
160.28125152544504,169.29147746479845,11.093879287708566,latpulldown_down,lat_pulldown
160.36617477799695,169.71164430107893,11.050164224779149,latpulldown_down,lat_pulldown
160.58447655254363,169.9353630314625,11.01448097288444,latpulldown_down,lat_pulldown
162.08787472721437,170.16400795911255,10.964625603715756,latpulldown_down,lat_pulldown
163.1173906677436,170.2042013217241,10.95526729580862,latpulldown_down,lat_pulldown
163.21326256812867,170.20028733176082,10.90917592579049,latpulldown_down,lat_pulldown
163.24897075907083,169.82066093919926,10.80230350508037,latpulldown_down,lat_pulldown
163.3121788298032,169.27048714930237,10.69527864130519,latpulldown_down,lat_pulldown
162.76541093478545,167.6030653388065,10.682778768680125,latpulldown_down,lat_pulldown
160.78579777666184,166.2489607951878,10.52084550313451,latpulldown_down,lat_pulldown
159.76549752989814,164.2073891701592,10.494889697131692,latpulldown_down,lat_pulldown
159.27828660494345,160.71703220923186,10.044736191279396,latpulldown_down,lat_pulldown
159.32456176732802,157.9207525934318,10.014325035415023,latpulldown_down,lat_pulldown
160.7753614363134,156.4257570582504,10.031543031564366,latpulldown_down,lat_pulldown
160.05784798745813,154.79918482612433,10.102870208551357,latpulldown_down,lat_pulldown
156.92467286167266,152.5375138397808,10.02562406246879,latpulldown_down,lat_pulldown
152.20934627353083,149.4116897872632,10.196141980096945,latpulldown_down,lat_pulldown
149.27843301280947,148.4020618010688,10.130176979474054,latpulldown_down,lat_pulldown
149.3982402728923,147.5456892691895,11.465090616004089,latpulldown_down,lat_pulldown
152.2588437382772,149.64080893628147,11.280697893121127,latpulldown_down,lat_pulldown
153.10318393374925,147.6720462577213,11.334028490997364,latpulldown_down,lat_pulldown
153.8082565801859,145.57120084018976,11.619039071776989,latpulldown_down,lat_pulldown
154.71866725660013,147.0636380370183,11.84146099517836,latpulldown_down,lat_pulldown
156.13926853483542,147.15289403587343,11.994174355751264,latpulldown_down,lat_pulldown
157.38200938074226,156.06126340282918,11.948774322570303,latpulldown_down,lat_pulldown
158.57986451923355,156.14003877276446,11.975211063690132,latpulldown_down,lat_pulldown
158.91892731768365,155.25526611053482,12.018064525457255,latpulldown_down,lat_pulldown
158.68691738680704,154.80655739436483,11.686074685938337,latpulldown_down,lat_pulldown
158.82104358135442,156.6064603567139,11.62031368090511,latpulldown_down,lat_pulldown
159.9735368770092,158.41398532357806,11.216770483251262,latpulldown_down,lat_pulldown
161.670654852733,162.21016510239792,11.220915928603034,latpulldown_down,lat_pulldown
163.87496020562244,163.15340457975051,11.171306639753237,latpulldown_down,lat_pulldown
165.64905597407324,163.73417428494778,11.040393042122709,latpulldown_down,lat_pulldown
167.79145851978618,164.18303335608223,10.94327866617138,latpulldown_down,lat_pulldown
169.68432756424355,164.64054794580898,10.83737173693476,latpulldown_down,lat_pulldown
171.917186980336,165.0268718627863,10.571588930779216,latpulldown_down,lat_pulldown
172.0321740196664,140.2234187775532,9.44716873253965,latpulldown_down,lat_pulldown_2
150.9143125230672,172.89036493802857,13.049186309029846,latpulldown_down,lat_pulldown_2
169.693444300403,129.9011037595152,16.62395783314148,latpulldown_down,lat_pulldown_2
148.85924229874297,169.75507307571712,19.99700656693761,latpulldown_down,lat_pulldown_2
151.1378903263423,169.00337810394925,19.350194998909167,latpulldown_down,lat_pulldown_2
149.4077567570039,166.0860794061314,19.745050240987403,latpulldown_down,lat_pulldown_2
145.91994643652745,158.92368139347386,19.00702774957321,latpulldown_down,lat_pulldown_2
143.91020158321373,160.26587607645433,19.84152866636552,latpulldown_down,lat_pulldown_2
149.71249969067102,154.35486125658022,19.27528103905441,latpulldown_down,lat_pulldown_2
156.6309148959634,159.03418490758403,18.420568099544624,latpulldown_down,lat_pulldown_2
155.525316597605,158.90546718429243,16.43401743489448,latpulldown_down,lat_pulldown_2
148.89562062032402,157.064539002276,19.941471345907477,latpulldown_down,lat_pulldown_2
144.4008709133681,157.60473286764451,17.857766330994394,latpulldown_down,lat_pulldown_2
45.34048054716542,44.95267823890137,13.089453541793407,latpulldown_up,lat_pulldown_2
76.97598005049316,83.50011801984533,13.876496241636556,latpulldown_up,lat_pulldown_2
70.09426784178733,87.64134389348452,12.972645420200912,latpulldown_up,lat_pulldown_2
66.25630432872823,31.618272123505573,13.479148589623575,latpulldown_up,lat_pulldown_2
68.65850992138951,84.69939912231233,11.917599250805502,latpulldown_up,lat_pulldown_2
23.286613665785037,31.375207008717734,8.466268800260078,latpulldown_up,lat_pulldown_2
61.24117174712978,76.729448763733,11.421990770274164,latpulldown_up,lat_pulldown_2
6.434150144588059,21.884420372173917,13.987510545887762,latpulldown_up,lat_pulldown_2
57.21501265022565,64.3866975146108,15.115249404246171,latpulldown_up,lat_pulldown_2
71.67727167612135,88.65150507188059,14.731635909296704,latpulldown_up,lat_pulldown_2
74.09765824479332,88.78034787957336,15.806245376434966,latpulldown_up,lat_pulldown_2
13.121428381508892,56.0484217348348,4.2345622318793845,latpulldown_up,lat_pulldown_2
79.06715129024805,83.79945767840891,10.27733307410757,latpulldown_up,lat_pulldown_2
78.81374364370595,89.64349592159311,12.725522513848231,latpulldown_up,lat_pulldown_2
76.37889267187286,87.01091765316502,13.968455390965056,latpulldown_up,lat_pulldown_2
74.27435408031597,84.11560018486684,14.678166993565128,latpulldown_up,lat_pulldown_2
71.74020702694555,85.43077716202197,15.217795221629386,latpulldown_up,lat_pulldown_2
67.99802385666206,87.53804760896138,15.243693867312269,latpulldown_up,lat_pulldown_2
72.620021229595,87.73168821126643,14.917418890138531,latpulldown_up,lat_pulldown_2
71.92833776759691,87.5422268146188,15.41793387655392,latpulldown_up,lat_pulldown_2
70.89119533776461,81.55174952620185,15.306930182940942,latpulldown_up,lat_pulldown_2
