left_elbow_angle,right_elbow_angle,label,source
64.40051,112.080574,pushup_down,225
56.457924,107.014755,pushup_down,225
49.66423,98.8601,pushup_down,225
52.11332,107.76826,pushup_down,225
44.50981,101.09013,pushup_down,225
58.61712,119.23701,pushup_down,225
157.1765,153.84157,pushup_up,225
158.4532,166.4426,pushup_up,225
165.73146,163.27594,pushup_up,225
165.84714,165.61649,pushup_up,225
164.22098,166.66,pushup_up,225
169.94357,165.21683,pushup_up,225
165.60278,162.75717,pushup_up,225
163.11429,159.9809,pushup_up,225
156.32243,158.53024,pushup_up,225
140.14287,171.30577,pushup_up,225
161.00467,156.57211,pushup_up,225
79.91598,126.985245,pushup_down,225
44.903893,121.0216,pushup_down,225
52.358173,109.04891,pushup_down,225
51.102142,112.340164,pushup_down,225
54.31795,103.56267,pushup_down,225
77.12375,116.69968,pushup_down,225
63.476826,115.46449,pushup_down,225
71.80805,114.8588,pushup_down,225
85.74741,124.07166,pushup_down,225
82.80158,124.91172,pushup_down,225
74.171776,126.60479,pushup_down,225
65.7401,121.10425,pushup_down,225
64.2342,117.70807,pushup_down,225
68.093994,118.77023,pushup_down,225
47.971363,119.0665,pushup_down,225
49.465496,112.159256,pushup_down,225
58.599194,119.63042,pushup_down,225
158.74792,160.4411,pushup_up,225
162.77315,167.16594,pushup_up,225
160.89206,167.80222,pushup_up,225
151.7454,170.04555,pushup_up,225
169.14793,165.02338,pushup_up,225
148.43506,165.61754,pushup_up,225
148.85669,161.97704,pushup_up,225
149.80685,160.4332,pushup_up,225
152.57394,157.5911,pushup_up,226
157.8662,157.68736,pushup_up,226
160.0044,156.90025,pushup_up,226
162.36809,156.12228,pushup_up,226
168.20659,150.63332,pushup_up,226
172.01093,146.49274,pushup_up,226
175.83086,138.8912,pushup_up,226
175.25731,138.17032,pushup_up,226
175.6794,135.67195,pushup_up,226
175.79546,135.88583,pushup_up,226
163.5771,149.99942,pushup_up,226
158.1816,153.8736,pushup_up,226
154.03038,159.56573,pushup_up,226
150.40343,163.40884,pushup_up,226
147.8484,163.22993,pushup_up,226
153.1387,158.23334,pushup_up,226
154.70961,158.89072,pushup_up,226
159.20839,159.7754,pushup_up,226
164.19415,153.69446,pushup_up,226
166.10263,149.40805,pushup_up,226
172.62178,141.304,pushup_up,226
170.18666,142.71167,pushup_up,226
169.50972,140.75444,pushup_up,226
170.2564,140.25986,pushup_up,226
172.76027,143.19518,pushup_up,226
172.07513,142.50502,pushup_up,226
170.93175,143.48073,pushup_up,226
170.9806,142.9233,pushup_up,226
171.67485,138.45325,pushup_up,226
171.76385,146.73038,pushup_up,226
169.24062,143.97595,pushup_up,226
168.7044,142.94342,pushup_up,226
169.21465,143.40117,pushup_up,226
170.43881,145.27025,pushup_up,226
169.68253,144.95566,pushup_up,226
167.88115,142.82803,pushup_up,226
168.84132,145.17314,pushup_up,226
