left_torso_angle,right_torso_angle,label,source
33.77486492851422,40.17945122742602,situp_up,310
33.54521141173002,35.01127695016591,situp_up,310
32.20878419527607,33.051154987786724,situp_up,310
32.98376602076317,36.95940187864309,situp_up,310
31.134434528299085,33.717081771312614,situp_up,310
32.42822043967856,35.09288144834334,situp_up,310
31.974340756876057,31.861859283325977,situp_up,310
33.44260507492879,31.264931264425883,situp_up,310
35.056265481634966,32.12371807398908,situp_up,310
35.26192283587912,36.93257497668714,situp_up,310
38.85180850923487,38.93685500366355,situp_up,310
40.86399612508514,40.725617151941655,situp_up,310
44.08956348224851,41.37182859118149,situp_up,310
174.47059352033943,171.74876825961002,situp_down,310
164.16095427244534,159.35209293900036,situp_down,310
13.862090439124184,63.94502914062634,situp_up,310
36.317958876982125,8.806208233360381,situp_up,310
23.80144397714187,8.959977041776767,situp_up,310
7.6846560534260675,30.840886849475964,situp_up,310
18.03563426796869,0.379818916813685,situp_up,310
24.55774363751925,10.602782066425103,situp_up,310
18.55782998639233,20.519157850895013,situp_up,310
7.795370847524339,24.120598878291197,situp_up,310
18.19243027725066,24.861785724390508,situp_up,310
46.79796629176769,10.548164480258258,situp_up,310
22.581002765073816,26.474606814700405,situp_up,310
66.45508855922719,64.58318159551168,situp_up,310
62.903528207285554,61.07989324108127,situp_up,310
53.41557986761714,41.76942408762056,situp_up,310
39.296731157214296,43.87139715382446,situp_up,310
52.04109298676289,39.3092389883902,situp_up,310
52.87356880604006,42.09306831288949,situp_up,310
39.43900808207025,27.351851472822744,situp_up,310
52.860835128893605,33.78196891428534,situp_up,310
50.0653227385469,35.295755630823166,situp_up,310
40.577234584291226,25.19754718080903,situp_up,310
36.94507328178039,34.63989361274463,situp_up,310
37.698913905503865,34.46897941045236,situp_up,310
46.78668526270094,35.413325447320176,situp_up,310
39.50259925577761,32.576817872150095,situp_up,310
28.92874627270628,27.538283620263588,situp_up,310
37.76907136954942,30.11022334240339,situp_up,310
34.494732783750564,28.00481193087138,situp_up,310
39.0355609900301,29.047755639163498,situp_up,310
37.39631340776823,31.508444535790087,situp_up,310
31.476905174904445,31.2443285414572,situp_up,310
46.80776414360337,36.30958520468534,situp_up,310
38.00298244475424,27.610772145819347,situp_up,310
38.993225934781314,32.66992790837837,situp_up,310
38.51114581027666,31.75960034629791,situp_up,310
38.07586873401964,29.99382909956495,situp_up,310
41.63338625815144,27.53983115282905,situp_up,310
38.42541573713211,28.85683958064949,situp_up,310
